payment_id,ticket_id,fecha_pago,store_id,caja_id,cajero_id,metodo_pago,importe_pagado,moneda,referencia_autorizacion,estado_pago,observaciones
PAY-0001441,T-501068,17/09/25 07:53,S003,CAJ06,EMP042,CC,2411.30 EUR,EUR,RX6MVFYN,OK,
PAY-0001442,T-501069,09/10/25 06:44,S004,CAJ06,EMP039,Efectivo,"965,24",EUR,D0G2VORFSL0,OK,
PAY-0001443,T-501070,2025-03-01,S005,CAJ04,EMP032,Tarjeta Débito,46.21,EUR,10MEATDUX6,OK,
PAY-0001444,T-501071 ,13 de noviembre de 2025 12:55,S002,CAJ02,EMP008,Cupón,0.00,EUR,IHKPJU9HR6,OK,
PAY-0001445,T-501072,02/04/25 07:23,S004,CAJ07,EMP052,Cash,"53,51",EUR,JEPW5XPV,OK,
PAY-0001446,T-501072,02/04/25 07:23,S004,CAJ07,EMP052,Tarjeta credito,"18,66",EUR,NNWXSS3SV,OK,
PAY-0001447,T-501073,2025-02-05 22:07:00,S001,CAJ01,EMP055,Cash,€22.96,EUR,IXCIJQN6C4,OK,
PAY-0001448,T-501073,2025-02-05 20:26:00,S001,CAJ01,EMP055,Tarjeta Crédito,"231,26",EUR,XBCVLMEI,OK,
PAY-0001449,T-501074,13 de diciembre de 2025 18:14,S003,CAJ06,EMP012,Visa/Mastercard,"1.569,05",EUR,11MH5HZW,OK,
PAY-0001450,T-501075,22/11/25 00:00,S002,CAJ08,EMP076,Contado,€129.96,EUR,FZRG4PB7QU30,OK,
PAY-0001451,T-501075,22/11/25 00:00,S002,CAJ08,EMP076,Tarjeta Crédito,"149,51",EUR,JNBZVFV991,OK,
PAY-0001452,T-501076,2025-05-12 12:31:03,S005,CAJ04,EMP005,DC,"270,49",EUR,QLV488PK,OK,
PAY-0001453,T-501076,2025-05-12 12:31:03,S005,CAJ04,EMP005,Tarjeta credito,€38.19,EUR,Y3N0MWFS5,OK,
PAY-0001454,T-501077,23/03/2025 18:26,S004,CAJ04,EMP040,Visa/Mastercard,503.48,EUR,R77IU31E9,OK,
PAY-0001455,T-501078,2025-08-13 23:15:00,S002,CAJ02,EMP043,Cash,675.59,EUR,7PFTPYBOR9MM,OK,
PAY-0001456,T-501079,2025-06-01 18:28:00,S005,CAJ04,EMP005,Cupón,131.65,EUR,W63TFMS1,OK,
PAY-0001457,T-501079,01/06/2025 19:04,S005,CAJ04,EMP005,tarjeta regalo,-140.76,EUR,NSE13DWW8DX,OK,Importe negativo (posible devolución mal registrada)
PAY-0001458,T-501080,13/11/25 19:37,S004,CAJ07,EMP042,cash,"1,983.47",EUR,WLX04XSBY2,OK,
PAY-0001459,T-501082,2025-11-17 03:15:00,S003,CAJ06,EMP014,Credit Card,145.06,EUR,JX5W3OZYB,OK,
PAY-0001460,T-501083,7 de octubre de 2025 06:33,S003,CAJ04,EMP006,GiftCard,700.68,EUR,DAUDPUSQC3,OK,
PAY-0001461,T-501084,25/12/25 11:49,S001,CAJ07,EMP078,Cash,2178.59,EUR,7NFPE5HDPV,OK,
PAY-0001462,T-501085,16/11/2025 01:00,S005,,EMP030,DC,10.68,EUR,DMR7BJN7C,OK,
PAY-0001463,T-501085,16/11/25 01:00,S005,,EMP030,TARJETA CREDITO,€11.11,EUR,0F6OV0NDYU54,OK,
PAY-0001464,T-501086,2025-09-15 15:42:00,S005,CAJ01,EMP040,tarjeta regalo,"212,76",EUR,KYLJ1J2PEMK,OK,
PAY-0001465,T-501087,12/09/2025 19:51,S002,CAJ07,EMP043,Tarjeta debito,€196.13,EUR,,OK,
PAY-0001466,T-501089,2025-01-02 07:01:16,S005,CAJ02,EMP016,Tarjeta Crédito,"189,73",EUR,YGWR70IO,OK,
PAY-0001467,T-501090,19/04/25 01:56,S004,CAJ08,EMP062,Cupon,2688.34,EUR,1VFUJV2HRWR,OK,
PAY-0001468,T-501092,06/06/25 07:11,S003,CAJ07,EMP066,Credit Card,170.00 EUR,EUR,5RVMK6TTG,OK,
PAY-0001469,T-501092,2025-06-06,S003,CAJ07,EMP066,Visa/Mastercard,,EUR,CEVS40W58CM1,OK,
PAY-0001470,T-501094,2025-11-24 09:32:17,S003,CAJ01,EMP060,TARJETA CREDITO,"30,60",EUR,,OK,
PAY-0001471,T-501094,2025-11-24,S003,CAJ01,EMP060,TARJETA_REGALO,213.99,EUR,8D2IBOCTBLR,OK,
PAY-0001472,T-501095,2025-09-05 19:20:21,S005,CAJ06,EMP005,Efectivo,0.65,EUR,T1U37EB8QHS,OK,
PAY-0001473,T-501095,2025-09-05 19:20:21,S005,CAJ06,EMP005,Cash,118.40,EUR,RW97RSLX,OK,
PAY-0001474,T-501096,10/06/25 00:23,S002,CAJ07,EMP036,Contado,101.44,EUR,BKYYT86R5K,OK,
PAY-0001475,T-501096,10/06/25 00:23,S002,CAJ07,EMP036,Tarjeta credito,18.96,EUR,,OK,
PAY-0001476,T-501097,27 de noviembre de 2025 17:12,S003,CAJ02,EMP068,GiftCard,€-22.37,EUR,A008WBGP,OK,Importe negativo (posible devolución mal registrada)
PAY-0001477,T-501098,23/10/2025,S005,CAJ02,EMP036,Tarjeta credito,"2441,92",EUR,97LA7FG8B,OK,
PAY-0001478,T-501099,16/01/25 19:42,S005,CAJ05,EMP052,,"2,099.92",EUR,7JMDXUBC6A4,OK,
PAY-0001479,T-501100,11/02/25 12:17,,CAJ08,EMP047,Tarjeta debito,64.01,EUR,2N9BO0AKGG5P,OK,
PAY-0001480,T-501100,11/02/25 12:17,,CAJ08,EMP047,Visa/Mastercard,2.88,EUR,F9LQ6W67VZ,OK,
PAY-0001481,T-501101,11 de octubre de 2025 00:25,S005,CAJ02,EMP003,Tarjeta Débito,892.49,EUR,8PCYHC065J,OK,
PAY-0001482,T-501101,11 de octubre de 2025 00:25,S005,CAJ02,EMP003,Credit Card,"345,12",EUR,GAE9DR5D,OK,
PAY-0001483,T-501102,03/04/25 09:29,S001,CAJ05,EMP025,Tarjeta Crédito,1611.77,EUR,JBUX476KEOC,OK,
PAY-0001484,T-501103,18/02/25 09:48,S004,CAJ05,EMP079,EFECTIVO,€424.20,EUR,X7F6TE8CP9,OK,
PAY-0001485,T-501103,2025-02-18 09:48:00,S004,CAJ05,EMP079,Tarjeta (Crédito),347.86,EUR,FKYOF4RPL1I8,OK,
PAY-0001486,T-501104,16/01/2025 14:44,S002,CAJ02,EMP032,Efectivo,1742.49€,EUR,8T4BRP40,OK,
PAY-0001487,T-501104,16/01/25 14:44,S002,CAJ02,EMP032,Debit Card,192.57,EUR,4IJI934QPV,OK,
PAY-0001488,T-501105,2025-05-13 13:40:39,,CAJ04,EMP002,TARJETA CREDITO,90.11,eur,LOUQX0MUL27B,OK,
PAY-0001489,T-501106,2025-02-26 00:26:00,S004,CAJ05,EMP026,Tarjeta Crédito,"857,53",EUR,,OK,
PAY-0001490,T-501107,2025-10-31 11:06:00,S003,,EMP060,Cash,"55,87",EUR,,OK,
PAY-0001491,T-501107,31/10/25 11:06,S003,,EMP060,Tarjeta credito,"344,44",EUR,M3ZH476EG,OK,
PAY-0001492,T-501108,26/06/25 11:35,S002,CAJ01,EMP068,Tarjeta Regalo,€881.94,EUR,BV6JNSCZK,OK,
PAY-0001493,T-501108,2025-06-26 11:35:00,S002,CAJ01,EMP068,Tarjeta debito,452.71,EUR,,OK,
PAY-0001494,T-501108,2025-06-26 11:35:00,S002,CAJ01,EMP068,TARJETA CREDITO,60.49,EUR,MFSWPY6EFIDX,OK,
PAY-0001495,T-501109,2 de abril de 2025 00:57,S004,CAJ08,EM018,Tarjeta Crédito,40.87,EUR,GF0G46U2,OK,
PAY-0001496,T-501110,2025-07-20 15:42:00,S003,CAJ05,EMP035,TARJETA_REGALO,277.92,EUR,I9P8TFXS,OK,
PAY-0001497,T-501111,12/08/25 01:55,S003,CAJ04,EMP072,Efectivo,"925,21",EUR,52TD2QYUOLN,OK,
PAY-0001498,T-501112,12/10/25 12:30,S005,,EMP025,Efectivo,-13.32,EUR,SL3E6KR91,OK,Importe negativo (posible devolución mal registrada)
PAY-0001499,T-501113,12/12/25 17:47,S005,CAJ06,EMP061,Gift Card,82.95 EUR,EUR,H6DU9ZZ99VM,OK,
PAY-0001500,T-501113,12/12/25 17:47,S005,CAJ06,EMP061,Debit Card,64.08,EUR,ADTEBA9NE,OK,
PAY-0001501,T-501114,03/12/25 12:50,S05,CAJ02,EMP018,Tarjeta (Crédito),1589.34,EUR,AZH37WEAQF60,OK,
PAY-0001502,T-501115,07/02/25 14:45,S005,CAJ03,EMP028,CC,65.07,EUR,,OK,
PAY-0001503,T-501115,07/02/25 14:45,S005,CAJ03,EMP028,Efectivo,157.58,EUR,J7W6977XP2,OK,
PAY-0001504,T-501116,4 de noviembre de 2025 05:34,S001,CAJ04,EMP012,Tarjeta Crédito,"432,44",EUR,5MWBWACJ28,OK,
PAY-0001505,T-501117,11/12/25 15:48,S001,CAJ08,EMP028,Efectivo,"1,282.81 EUR",EUR,FKPLPCGBQLC9,OK,
PAY-0001506,T-501118,07/02/25 20:52,S003,CAJ08,EMP022✓,Cash,115.94,EUR,WYR248X5,OK,
PAY-0001507,T-501119,2025-02-22 05:46:15,S002,CAJ05,EMP058,Tarjeta Débito,€109.94,EUR,K1XV1JL7TG6,OK,
PAY-0001508,T-501120,14/01/2025 01:03,S002,CAJ03,EMP001,EFECTIVO,388.06,EUR,,OK,
PAY-0001509, T-501120 ,14/01/2025,S002,CAJ03,EMP001,Tarjeta (Crédito),59.47,EUR,I8UXK02RA81,OK,
PAY-0001510,T-501121,10 de diciembre de 2025 05:52,S004,CAJ03,EMP067,Credit Card,850.24 EUR,EUR,,OK,
PAY-0001511,T-501122,21/11/25 22:30,S004,CAJ04,EMP055,DC,616.02 EUR,EUR,UXHQ5R7A2P,OK,
PAY-0001512,T-501122,21/11/25 22:30,S004,CAJ04,EMP055,Cash,188.09,EUR,X42RR3DB,OK,
PAY-0001513,T-501123,2025-09-27,S003,CAJ08,EMP075,Efectivo,1078.74,EUR,9HJ67TM0ZXO,OK,
PAY-0001514,T-501124,04/04/25 09:27,S002,CAJ03,EMP030,Tarjeta debito,415.59,EUR,,OK,
PAY-0001515,T-501125,18/11/2025 00:00,S003,CAJ02,EMP043,EFECTIVO,371.54,EUR,AOPVBW2P5JG,OK,
PAY-0001516,T-501126,2025-09-22 14:32:00,S004,CAJ02,EMP042,TARJETA CREDITO,47.54,EUR,9UCEGYUA4QG,OK,
PAY-0001517,T-501126,22/09/25 14:32,S004,CAJ02,EMP042,Tarjeta credito,"67,69",EUR,CH4L0AH1KG9U,OK,
PAY-0001518,T-501127,2025-11-10 18:50:00,S001,CAJ01,EMP022,TARJETA CREDITO,-670.22,EUR,TT96J6VD,OK,Importe negativo (posible devolución mal registrada)
PAY-0001519,T-501128,2025-09-19,S001,CAJ01,EMP046,Tarjeta (Crédito),447.47,EUR,YZM5095TKIZI,OK,
PAY-0001520,T-501128,19/09/25 01:09,s001,CAJ01,EMP046,Tarjeta credito,50.60,EUR,3OM8LHPWF,OK,
PAY-0001521,T-501129 ,2025-01-30,S002,CAJ08,EMP067,Tarjeta (Débito),186.81,EUR,,OK,
PAY-0001522,T-501130,15/09/25 02:37,S001,CAJ08,EMP077,Credit Card,640.37,EUR,8NG0DLHXBAAC,OK,
PAY-0001523,T-501131,2025-05-05,S004,CAJ04,EMP035,Efectivo,"259,37",EUR,HHCC5ZSNPI53,OK,
PAY-0001524,T-501132,5 de agosto de 2025 19:22,S004,CAJ04,EMP078,Visa/Mastercard,242.02,EUR,ZZ99HH4R,OK,
PAY-0001525,T-501132,5 de agosto de 2025 19:22,S004,CAJ04,EMP078,Tarjeta Crédito,"1,84",EUR,WF58YJ9OHNJY,OK,
PAY-0001526,T-501133,03/12/25 00:43,S005,CAJ02,EMP007,Visa/Mastercard,355.54,EUR,MCLICE7W68,OK,
PAY-0001527,T-501135,2025-07-22,S001,CAJ07,EMP038,Tarjeta credito,228.26,EUR,LM4GL51N5,OK,
PAY-0001528,T-501135,2025-07-22 16:21:54,S001,CAJ07,EMP038,Credit Card,826.24,EUR,3DB8ACR2L6BG,OK,
PAY-0001529,T-501136,2025-04-08 19:24:41,S002,CAJ07,EMP040,cash,1016.23,EUR,4C3IYX95OJ,OK,
PAY-0001530,T-501136,2025-04-08 19:24:41,S002,CAJ07,EMP040,Tarjeta Débito,491.17,EUR,XBT6HMRYI02,OK,
PAY-0001531,T-501137,24/05/25 07:46,S003,CAJ01,EMP030,Cupón,1186.06,EUR,,PENDIENTE,
PAY-0001532,T-501139,22/02/25 03:20,S003,CAJ03,EMP036,TARJETA CREDITO,"259,40",EUR,K5JAW2DF8,OK,
PAY-0001533,T-501140,25/10/25 02:44,S001,CAJ05,EMP028,Tarjeta credito,619.50,EUR,W1V49TDYF12,OK,
PAY-0001534,T-501141,01/07/25 03:37,S002,CAJ02,EMP077,Efectivo,397.17,EUR,67W5WLO61,OK,
PAY-0001535,T-501142,2025-01-16 05:28:27,S002,CAJ03,EMP042,Credit Card,"892,19",EUR,G5M296NJW,OK,
PAY-0001536,T-501142,2025-01-16 05:28:27,S002,CAJ03,EMP042,Tarjeta (Crédito),292.77,EUR,19XPLKK8,OK,
PAY-0001537, T-501142 ,2025-01-16 05:28:27,S002,CAJ03,EMP042,DEBITO,521.37,EUR,ZV4W5NU4,OK,
PAY-0001538,T-501143,2025-07-14 10:42:30,S005,CAJ06,EMP013,FINANCIACION,449.65,EUR,EGY1LWB46T,PENDIENTE,
PAY-0001539, T-501143 ,2025-07-14 10:42:30,S005,CAJ06,EMP013,TARJETA CREDITO,"702,48",EUR,2PMIAY8MLN,OK,
PAY-0001540,T-501145,02/06/25 03:28,S005,CAJ07,EMP080,Credit Card,"1,310.45",EUR,A03DAZ3RWBJ9,OK,
PAY-0001541,T-501146,2025-05-14 04:31:42,S005,CAJ05,EMP051,Tarjeta (Crédito),"309,16",EUR,UFN4VNBO,OK,
PAY-0001542,T-501147,12/06/25 10:32,S005,CAJ02,EMP036,tarjeta regalo,"220,33",EUR,PHPYHX68Y,OK,
PAY-0001543,T-501148,12/05/25 01:39,S005,CAJ01,EMP003,Cash,"447,15",EUR,52IYBHK3H3Y,OK,
PAY-0001544, T-501149 ,2025-03-16 00:00:00,S001,CAJ03,EMP003,Contado,445.10,EUR,,OK,
PAY-0001545,T-501150,10/03/25 03:51,S001,CAJ08,EMP028,Credit Card,"1470,96",EUR,19FG4UBV9TKR,OK,
PAY-0001546,T-501151,2025-02-25 09:05:20,S004,CAJ08,EMP072,Cash,-573.38,EUR,4S6C6RB0FGY,OK,Importe negativo (posible devolución mal registrada)
PAY-0001547,T-501152,2025-09-17 03:18:00,S005,CAJ04,EMP031,VALE,"204,57",EUR,W6M0JTQU,OK,
PAY-0001548,T-501153,19/01/25 10:39,S001,CAJ06,EMP003,Contado,"108,70",EUR,PP0KLX5R,OK,
PAY-0001549,T-501155,27/07/25 21:01,S005,CAJ08,EMP067,Credit Card,-376.00,EUR,K6M8R8DW,OK,Importe negativo (posible devolución mal registrada)
PAY-0001550,T-501156,2025-12-12 20:25:53,s003,CAJ05,EMP025,EFECTIVO,830.41,EUR,I3M5RPBLA6S,OK,
PAY-0001551,T-501157,2025-07-03 17:46:00,S004,CAJ01,EMP003,Tarjeta (Crédito),€85.62,EUR,UPQVUBQEZQ,OK,
PAY-0001552,T-501157,03/07/25 16:28,S004,CAJ01,EMP003,Tarjeta Crédito,"1291,59",EUR,W24XVOFXJ,OK,
PAY-0001553,T-501158,15/09/25 07:21,S005,CAJ04,EMP029,Cash,1780.11,EUR,FINXB0FP54W,OK,
PAY-0001554,T-501159,11/12/2025,S001,CAJ05,EMP045,Tarjeta Crédito,,EUR,554E0RK1Y2A,OK,
PAY-0001555,T-501162,16/04/2025 14:18,S003,CAJ03,EMP040,TARJETA CREDITO,2082.74,EUR,BQWYO653,OK,
PAY-0001556,T-501163,2025-01-22,S001,CAJ07,EMP050,Tarjeta (Débito),432.78,EUR,,OK,
PAY-0001557,T-501164,2025-04-19,S001,CAJ02,EMP008,TARJETA CREDITO,235.25,EUR,MV6RL7GJCML,OK,
PAY-0001558,T-501165,01/09/25 11:51,S002,CAJ04,EMP057,Tarjeta (Crédito),957.78,EUR,XKIZFZMQP7,OK,
PAY-0001559,T-501165,01/09/25 11:51,S002,CAJ04,EMP057,Tarjeta credito,50.71,EUR,R222H1D2OW25,OK,
PAY-0001560,T-501166,2025-06-09 21:37:00,S004,CAJ08,EMP052,TARJETA CREDITO,1344.81,EUR,,OK,
PAY-0001561,T-501167,22/08/25 17:09,S004,CAJ01,EMP073,Tarjeta Crédito,170.40,EUR,9IHJC5YSA,OK,
PAY-0001562,T-501168,03/05/2025 00:33,S002,CAJ08,EMP017,Vale Devolución,"187,86",EUR,SCDCOWDXC,OK,
PAY-0001563,T-501168,2025-05-03,S002,CAJ08,EMP017,Contado,74.34,EUR,W7NHPGJX,OK,
PAY-0001564,T-501169,05/11/24 12:33,S001,CAJ04,EMP022,DEBITO,-181.19,EUR,F8GVP4N23K,OK,Importe negativo (posible devolución mal registrada)
PAY-0001565,T-501170,29/01/25 20:51,S005,CAJ06,EMP025,CC,"323,58",EUR,,OK,
PAY-0001566,T-501171,14 de noviembre de 2025 11:17,S005,CAJ03,EMP038,EFECTIVO,878.11,EUR,U1CXX3LNC30,OK,
PAY-0001567,T-501172,2025-03-08 03:28:50,S005,CAJ03,EMP064,Gift Card,344.60,EUR,,OK,
PAY-0001568,T-501173,2025-12-28 09:41:00,S005,CAJ03,EMP025,cash,178.76,EUR,QU3G58K4NGOS,OK,
PAY-0001569,T-501174,29/07/25 11:11,S005,CAJ07,EMP030,tarjeta regalo,€362.46,EUR,VUXLY81X,OK,
PAY-0001570,T-501175,5 de septiembre de 2025 06:00,S004,CAJ01,EMP076,cash,€1254.56,EUR,FD627DTQ9RUJ,OK,
PAY-0001571,T-501176,2025-01-01 20:59:00,S004,CAJ03,EMP002,Tarjeta Crédito,"277,26",EUR,,OK,
PAY-0001572,T-501177,2025-06-23 16:58:00,S004,CJ06,EMP043,tarjeta regalo,53.83,EUR,ASW22FIWK5,OK,
PAY-0001573,T-501178,2025-08-05 12:31:00,S005,CAJ07,EMP077,Credit Card,"588,85",EUR,,OK,
PAY-0001574,T-501179,26/09/25 15:58,S002,CAJ01,EMP005,Debit Card,2177.91,EUR,VH4QLCEQ4XY,OK,
PAY-0001575,T-501180,13/10/25 14:39,S005,CAJ03,EMP078,CC,"773,16",EUR,,OK,
PAY-0001576,T-501181,31/07/25 06:09,S001,CAJ08,EMP023,CC,"90,49",EUR,,OK,
PAY-0001577,T-501181,31/07/25 06:09,S001,CAJ08,EMP023,Credit Card,€117.04,EUR,42HQFXCLQ,OK,
PAY-0001578,T-501183,2025-08-13 00:12:00,S005,CAJ03,EMP017,CC,"802,87",EUR,UYG3HD6O,OK,
PAY-0001579,T-501184,15 de septiembre de 2025 16:55,S004,CAJ04,EMP035,Tarjeta credito,903.79,EUR,PKVCM2CD1W,PENDIENTE,
PAY-0001580,T-501186,2025-10-15 03:20:00,S005,CAJ04,EMP018,Tarjeta Débito,441.22,EUR,3S63LC6P0DR,OK,
PAY-0001581,T-501187,2025-09-22 06:59:40,S005,CAJ06,EMP034,Tarjeta credito,80.90,EUR,ZVZZG9BCDC2,OK,
PAY-0001582,T-501188,2025-09-27 18:07:10,S003,CAJ03,EMP076,Contado,119.06,EUR,GNVBA43IJ,OK,
PAY-0001583,T-501189,31/05/25 00:22,S004,CAJ01,EMP063,Cash,370.86 EUR,EUR,2DSAEXMOJD85,OK,
PAY-0001584,T-501190,29/01/25 22:28,S001,CAJ02,,cash,€1531.86,EUR,JF0U2RUP7,OK,
PAY-0001585,T-501190,29/01/25 22:28,S001,CAJ02,EMP066,cash,3046.54,EUR,B4TSG0S0U5,OK,
PAY-0001586,T-501191,2025-04-30,S002,CAJ01,EMP047,Tarjeta (Crédito),"1.626,71",EUR,89NADHE7,OK,
PAY-0001587,T-501192,23/07/2025 16:55,S002,CAJ04,EMP061,TARJETA CREDITO,28.75€,EUR,9VRS5Y4IG7T,OK,
PAY-0001588,T-501193,2025-05-29 17:11:00,S001,CAJ02,EMP046,EFECTIVO,€216.62,EUR,7FGA8X213Y,OK,
PAY-0001589,T-501195,04/11/25 16:43,S004,CAJ06,EMP075,Visa/Mastercard,"1489,25",EUR,XTSFFN9S0AY,OK,
PAY-0001590,T-501196,2025-06-13 20:59:00,S005,CAJ05,EMP044,Efectivo,302.88,EUR,CHGTWY3Y76,OK,
PAY-0001591,T-501197,10/01/2025,S002,CAJ02,EMP055,Efectivo,"704,83",EUR,,OK,
PAY-0001592,T-501198,2025-12-04 08:41:00,S002,CAJ04,EMP015,tarjeta regalo,671.67,EUR,C7BKSKI19UR8,OK,
PAY-0001593,T-501198,04/12/25 06:52,S002,CAJ04,EMP015,Gift Card,"457,43",EUR,,OK,
PAY-0001594,T-501199,2025-05-29 18:26:54,S002,CAJ05,EMP067,Debit Card,"28,82",EUR,ST5TVGOAJN,OK,
PAY-0001595,T500002,28/07/25 06:00,S001,CAJ06,EMP006,Tarjeta Crédito,"2,085.39",EUR,HXCX8G4XU,OK,
PAY-0001596,T500002,2025-07-28 07:57:00,S001,CAJ06,EMP006,Contado,1988.66,EUR,NZUTP4HY5I,OK,
PAY-0001597,T500015,08/07/2025,S005,CAJ02,,Credit Card,418.68,EUR,DHEVPB5V72,OK,
PAY-0001598,T500083,05/08/25 01:45,S001,CAJ02,EMP048,Visa/Mastercard,655.20,EUR,VV5AA2KOY,OK,
PAY-0001599,T500195,16/06/25 03:22,S04,CAJ03,EMP001,Credit Card,123.30,EUR,N0XCS16AHA,OK,
PAY-0001600,T500234,30/04/2025,S002,CAJ05,EMP061,CC,-29.88,EUR,,OK,Importe negativo (posible devolución mal registrada)
PAY-0001601,T500325,14/10/25 19:42,S003,CAJ07,EMP026,TARJETA_REGALO,€504.97,EUR,3X2FFA489CBI,OK,
PAY-0001602,T500397,28/03/25 21:54,S004,CAJ05,EMP060,Credit Card,€226.01,EUR,,OK,
PAY-0001603,T500463,29/09/2025 01:31,S002,CAJ06,EMP039,CC,697.32,EUR,VHWB2ASFL,OK,
PAY-0001604,T500468,2025-05-17 12:31:52,S001,CAJ04,EMP026,Visa/Mastercard,€84.86,EUR,G0QGGBUK,OK,
PAY-0001605,T500513,30 de octubre de 2025 17:23,S003,CAJ07,EMP027,Efectivo,"166,91",EUR,0W6A718FVX9P,OK,
PAY-0001606,T500540,2025-07-24,S004,CAJ08,EMP010,Cash,€101.51,EUR,X97I98UF,OK,
PAY-0001607,T500540,2025-07-24 09:03:27,S004,CAJ08,EMP010,TARJETA CREDITO,718.88,EUR,LMAG75TO3,OK,
PAY-0001608,T500633,05/03/25 13:44,S003,CAJ01,EMP039,Tarjeta (Crédito),"2241,32",EUR,,OK,
PAY-0001609,T500710,29/10/25 17:02,S004,CAJ01,EMP054,EFECTIVO,69.01,EUR,5UBMR81MZAP,OK,
PAY-0001610,T500710,2025-10-29 18:00:00,S004,CAJ01,EMP054,Contado,37.40,EUR,PL6WUGOFRGJ,OK,
PAY-0001611,T500817,2025-08-28 10:05:20,S002,CAJ08,EMP011,bizum,"289,42",EUR,,OK,
PAY-0001612,T500823,14/05/25 23:14,S005,CAJ03,EMP072,DC,"1373,13",EUR,PIJXQTC8S,OK,
PAY-0001613,T500826,2025-12-14 23:06:25,S005,CAJ03,EMP001,Cash,305.69,EUR,0LK872PK6,OK,
PAY-0001614,T500854,25/09/2025,S002,CAJ07,EMP045,Credit Card,"480,17",EUR,YR06O6ATBY76,OK,
PAY-0001615,T500859,04/10/25 12:38,S02,,EMP079,Tarjeta (Débito),3.54,EUR,4CUYSG61VH0,OK,
PAY-0001616,T500859,2025-10-04 14:32:00,S02,CAJ06,EMP079,Tarjeta credito,16.71,EUR,HYO3HI0X5FR,OK,
PAY-0001617,T-ABCDE,2025-13-40,S003,,EMP999,Efectivo,"100,00",EURO,,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001618,,,S001,CAJ02,EMP00?,,10.00,eur,OYJSAZIDR,OK,Ticket no encontrado / registro huérfano
PAY-0001619,T-ABCDE,31/02/2025 10:00,S004,CAJ02,,Efectivo,10.00,EURO,2XSJUIL3P,OK,Ticket no encontrado / registro huérfano
PAY-0001620,T-000001,2025-13-40,S004,CAJ02,,Credit Card,10.00,EUR,,PENDIENTE,Ticket no encontrado / registro huérfano
PAY-0001621,,2025-13-40,S001,,EMP001,Efectivo,10.00,,,OK,Ticket no encontrado / registro huérfano
PAY-0001622,T-000001,,S005,CAJXX,EMP001,Credit Card,€-5.00,EURO,QOZ9G5YXZOU,PENDIENTE,Ticket no encontrado / registro huérfano
PAY-0001623,T-5000000,,S003,CAJ01,EMP00?,,€-5.00,eur,,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001624,,2099-01-01 00:00,S005,CAJ02,,,€-5.00,eur,TY26GKTU,OK,Ticket no encontrado / registro huérfano
PAY-0001625,T-ABCDE,,S001,,EMP999,,"100,00",,,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001626,T-ABCDE,2025-13-40,S004,CAJ01,EMP001,Efectivo,,eur,1VA4S38KR,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001627,T-000001,,S005,CAJ01,EMP00?,,"100,00",EUR,S1D3Q954,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001628,T-000001,2025-13-40,S002,CAJ02,,Tarjeta Crédito,€-5.00,eur,VG6C7NNLKN,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001629,T-999999,2025-13-40,S006,CAJXX,EMP001,,,EUR,,OK,Ticket no encontrado / registro huérfano
PAY-0001630,,2025-13-40,S006,,EMP999,Tarjeta Crédito,,eur,,ANULADO,Ticket no encontrado / registro huérfano
PAY-0001631,,2099-01-01 00:00,S004,,,,,EUR,,ANULADO,Ticket no encontrado / registro huérfano
PAY-0000945,T-500656,18/05/2025,S005,CAJ02,EMP057,Tarjeta Regalo,€0.00,EUR,,OK,
PAY-0000656,T-500428,25/01/25 20:07,S003,CAJ02,EMP022,Efectivo,"275,26",EUR,IADPZ9Q8SU5N,OK,
PAY-0001200,T-500867,2025-12-10 02:55:00,S005,CAJ02,EMP003,Credit Card,289.48,EUR,ITWPHKOKPY98,OK,
PAY-0001606,T500540,2025-07-24,S004,CAJ08,EMP010,Cash,€101.51,EUR,X97I98UF,OK,
PAY-0000267,T-500115,2025-07-25 15:51:00,S004,CAJ06,EMP010,Tarjeta Regalo,"1,136.08",EUR,W56FKPS0D,OK,
PAY-0000203,T-500064,24/12/25 15:40,S004,,EMP031,CC,111.06,EUR,HYLU6K7P9MD,OK,
PAY-0001017,T-500716,30 de diciembre de 2025 02:36,S002,CAJ07,EMP007,DEBITO,"1753,60",EUR,DNQSAMCTXT,OK,
PAY-0000943,T-500653,03/09/25 02:59,S001,CAJ08,,VALE,4295.22,EUR,EIMB9GM5,OK,
PAY-0001138,T-500811,06/10/2025 00:44,S005,CAJ04,EMP069,Visa/Mastercard,571.28,EUR,,OK,
PAY-0001359,T-500998,16/08/25 18:23,S003,CAJ04,EMP059,GiftCard,€58.80,EUR,511R6MDMB,OK,
PAY-0000531,T-500328,28 de mayo de 2025 23:50,S003,CAJ08,EMP058,Tarjeta debito,"2,63",EUR,GOHMJZ6N58Y,OK,payment_id duplicado por error
PAY-0000756,T-500506,19/02/25 15:50,S001,CAJ07,EMP015,Credit Card,"138,71",EUR,3ZA8E83MTEBD,OK,payment_id duplicado por error
PAY-0000141,T-500012,25/03/2025,S001,CAJ02,EMP036,Tarjeta Crédito,914.82,EUR,E4H3GM1BW,OK,payment_id duplicado por error
