fact_id,source_system,source_file,canal_origen,canal_movimiento,tipo_movimiento,es_devolucion,fecha_movimiento_raw,fecha_movimiento,store_id_raw,store_id_std,doc_tipo,doc_id_raw,doc_id_std,line_id_raw,line_id_std,return_id,customer_id_raw,customer_id_std,flag_customer_in_crm,product_id_raw,product_id_std,flag_product_in_master,descripcion_producto,categoria,subcategoria,cantidad_raw,cantidad_signed,cantidad_abs,precio_unitario_raw,precio_unitario_num,descuento_pct_raw,descuento_pct_num,descuento_importe_raw,descuento_importe_num,importe_linea_raw,importe_signed_num,importe_abs_num,moneda,iva_pct,coste_unitario_num,coste_total_num,margen_bruto_num,metodo_pago,estado_pedido,origen,ticket_id_original,ticket_line_id_original,order_id_original,order_line_id_original,motivo_devolucion,metodo_devolucion,caja_id,cajero_id,flag_fecha_parseada,flag_importe_parseado,nombre_producto,precio_venta_num,estado_producto
F004656,POS,ventas_pos.csv,POS,POS,VENTA,0,23/07/25 16:55,2025-07-23 16:55:00,S002,S002,TICKET,T-501192,T-501192,TL-002463,TL-002463,,C0003,C0003,1,P1040,P1040,1,Manta Boreal 140x200,Textil hogar,Mantas,1,1.0,1.0,31.95 EUR,31.95,10,10.0,€3.20,3.2,"28,75",28.75,28.75,EUR,21,21.51,21.51,7.239999999999998,,,,T-501192,TL-002463,,,,,CAJ04,EMP061,1,1,Manta Boreal 140x200,30.52,Descatalogado
F004657,POS,ventas_pos.csv,POS,POS,VENTA,0,29/05/25 17:11,2025-05-29 17:11:00,S001,S001,TICKET,T-501193,T-501193,TL-002464,TL-002464,,,,0,P1025,P1025,1,Figura Nórdico ★,decoración,Figuras,1,1.0,1.0,89.34,89.34,0,0.0,€0.00,0.0,"89,34",89.34,89.34,EUR,21,46.11,46.11,43.230000000000004,,,,T-501193,TL-002464,,,,,CAJ02,EMP046,1,1,Figura Nórdico ★,90.09,Descatalogado
F004658,POS,ventas_pos.csv,POS,POS,VENTA,0,29/05/25 17:11,2025-05-29 17:11:00,S001,S001,TICKET,T-501193,T-501193,TL-002465,TL-002465,,,,0,P1058,P1058,1,Manta Nórdico 140x200,Textil hogar,Mantas,2,2.0,2.0,63.64,63.64,0,0.0,0.00,0.0,127.28,127.28,127.28,EUR,21,39.18,78.36,48.92,,,,T-501193,TL-002465,,,,,CAJ02,EMP046,1,1,Manta Nórdico 140x200,64.7,Activo
F004659,POS,ventas_pos.csv,POS,POS,VENTA,0,19/07/25 17:12,2025-07-19 17:12:00,S002,S002,TICKET, T-501194,T-501194,TL-002466,TL-002466,,C0018,C0018,1,P7159,P7159,0,Producto desconocido,,,1,1.0,1.0,"39,19",39.19,0,0.0,€0.00,0.0,€39.19,39.19,39.19,EUR,,,,,,,, T-501194,TL-002466,,,,,CAJ01,EMP017,1,1,,,
F004660,POS,ventas_pos.csv,POS,POS,VENTA,0,04/11/25 16:43,2025-11-04 16:43:00,S004,S004,TICKET,T-501195,T-501195,TL-002467,TL-002467,,,,0,PX1050,PX1050,0,Cama Brisa Compact,Muebles,Camas,1,1.0,1.0,179.08,179.08,40,40.0,71.63,71.63,107.45,107.45,107.45,EUR,,,,,,,,T-501195,TL-002467,,,,,CAJ06,EMP075,1,1,,,
F004661,POS,ventas_pos.csv,POS,POS,VENTA,0,04/11/25 16:43,2025-11-04 16:43:00,S004,S004,TICKET,T-501195,T-501195,TL-002468,TL-002468,,,,0,P1092,P1092,1,Armario Sol Compact,Muebles,Armarios,2,2.0,2.0,"575,32",575.32,0,0.0,€0.00,0.0,1150.64,1150.64,1150.64,EUR,21,368.27,736.54,414.10000000000014,,,,T-501195,TL-002468,,,,,CAJ06,EMP075,1,1,Armario Sol Compact,555.0,Descatalogado
F004662,POS,ventas_pos.csv,POS,POS,VENTA,0,04/11/25 16:43,2025-11-04 16:43:00,S004,S004,TICKET,T-501195,T-501195,TL-002469,TL-002469,,,,0,P1076,P1076,1,Cortina Eco 200x300,Textil hogar,Cortinas,1,1.0,1.0,231.16,231.16,0,0.0,0.00,0.0,"231,16",231.16,231.16,EUR,21,77.52,77.52,153.64,,,,T-501195,TL-002469,,,,,CAJ06,EMP075,1,1,Cortina Eco 200x300,219.17,Descatalogado
F004663,POS,ventas_pos.csv,POS,POS,VENTA,0,13/06/25 20:59,2025-06-13 20:59:00,S005,S005,TICKET,T-501196,T-501196,TL-002470,TL-002470,,,,0,P1051,P1051,1,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,1.0,1.0,,,0,0.0,0.00,0.0,"24,95",24.95,24.95,EUR,21,12.4,12.4,12.549999999999999,,,,T-501196,TL-002470,,,,,CAJ05,EMP044,1,1,Alfombra Aurora Set 2 uds,23.53,Descatalogado
F004664,POS,ventas_pos.csv,POS,POS,VENTA,0,13/06/25 20:59,2025-06-13 20:59:00,S005,S005,TICKET,T-501196,T-501196,TL-002471,TL-002471,,,,0,P1062,P1062,1,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,1.0,1.0,215.02,215.02,25,25.0,53.76,53.76,"161,26",161.26,161.26,EUR,21,124.89,124.89,36.36999999999999,,,,T-501196,TL-002471,,,,,CAJ05,EMP044,1,1,Sábana Brisa Pack 4,200.87,Activo
F004665,POS,ventas_pos.csv,POS,POS,VENTA,0,13/06/25 20:59,2025-06-13 20:59:00,S005,S005,TICKET,T-501196,T-501196,TL-002472,TL-002472,,,,0,P1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,3,3.0,3.0,25.23,25.23,30,30.0,"22,71",22.71,"52,98",52.98,52.98,EUR,21,18.23,54.69,-1.7100000000000009,,,,T-501196,TL-002472,,,,,CAJ05,EMP044,1,1,Cortina Aurora 90x200,26.11,Activo
F004666,POS,ventas_pos.csv,POS,POS,VENTA,0,13/06/25 20:59,2025-06-13 20:59:00,S005,S005,TICKET,T-501196,T-501196,TL-002473,TL-002473,,,,0,P1058,P1058,1,Manta Nórdico 140x200,Textil hogar,Mantas,1,1.0,1.0,63.69,63.69,0,0.0,"0,00",0.0,"63,69",63.69,63.69,EUR,21,39.18,39.18,24.509999999999998,,,,T-501196,TL-002473,,,,,CAJ05,EMP044,1,1,Manta Nórdico 140x200,64.7,Activo
F004667,POS,ventas_pos.csv,POS,POS,VENTA,0,10/01/2025,2025-01-10 00:00:00,S002,S002,TICKET,T-501197,T-501197,TL-002474,TL-002474,,C0040,C0040,1,P1058,P1058,1,Manta Nórdico 140x200,Textil hogar,Mantas,1,1.0,1.0,59.93,59.93,0,0.0,"0,00",0.0,59.93,59.93,59.93,EUR,21,39.18,39.18,20.75,,,,T-501197,TL-002474,,,,,CAJ02,EMP055,1,1,Manta Nórdico 140x200,64.7,Activo
F004668,POS,ventas_pos.csv,POS,POS,VENTA,0,10/01/2025,2025-01-10 00:00:00,S002,S002,TICKET,T-501197,T-501197,TL-002475,TL-002475,,C0040,C0040,1,P1062,P1062,1,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,1.0,1.0,189.08,189.08,20,20.0,"37,82",37.82,151.26,151.26,151.26,EUR,21,124.89,124.89,26.36999999999999,,,,T-501197,TL-002475,,,,,CAJ02,EMP055,1,1,Sábana Brisa Pack 4,200.87,Activo
F004669,POS,ventas_pos.csv,POS,POS,VENTA,0,10/01/2025,2025-01-10 00:00:00,S002,S002,TICKET,T-501197,T-501197,TL-002476,TL-002476,,C0040,C0040,1,P1079,P1079,1,Cuadro Boreal ★,Decoración,Cuadros,3,3.0,3.0,"154,99",154.99,0,0.0,0.00 EUR,0.0,€464.97,464.97,464.97,EUR,21,78.83,236.49,228.48000000000002,,,,T-501197,TL-002476,,,,,CAJ02,EMP055,1,1,Cuadro Boreal ★,159.34,Activo
F004670,POS,ventas_pos.csv,POS,POS,VENTA,0,10/01/2025,2025-01-10 00:00:00,S002,S002,TICKET,T-501197,T-501197,TL-002477,TL-002477,,C0040,C0040,1,P1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,1,1.0,1.0,,,0,0.0,€0.00,0.0,28.67,28.67,28.67,EUR,21,18.23,18.23,10.440000000000001,,,,T-501197,TL-002477,,,,,CAJ02,EMP055,1,1,Cortina Aurora 90x200,26.11,Activo
F004671,POS,ventas_pos.csv,POS,POS,VENTA,0,04/12/25 06:52,2025-12-04 06:52:00,S002,S002,TICKET,T-501198,T-501198,TL-002478,TL-002478,,C0067,C0067,1,P1036 ,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,1,1.0,1.0,"24,87",24.87,0,0.0,0.00,0.0,"24,87",24.87,24.87,EUR,21,18.23,18.23,6.640000000000001,,,,T-501198,TL-002478,,,,,CAJ04,EMP015,1,1,Cortina Aurora 90x200,26.11,Activo
F004672,POS,ventas_pos.csv,POS,POS,VENTA,0,04/12/25 06:52,2025-12-04 06:52:00,S002,S002,TICKET,T-501198,T-501198,TL-002479,TL-002479,,C0067,C0067,1,P1041,P1041,1,Vela Luna ★,Decoración,Velas,5,5.0,5.0,124.73,124.73,-5,-5.0,-31.18,-31.18,€654.83,654.83,654.83,EUR,21,51.47,257.35,397.48,,,,T-501198,TL-002479,,,,,CAJ04,EMP015,1,1,Vela Luna ★,120.85,Activo
F004673,POS,ventas_pos.csv,POS,POS,VENTA,0,04/12/25 06:52,2025-12-04 06:52:00,S002,S002,TICKET,T-501198,T-501198,TL-002480,TL-002480,,C0067,C0067,1,P1093 ,P1093,1,Sofá Atlas XL,Muebles,Sofás,1,1.0,1.0,449.40,449.4,0,0.0,0.00,0.0,449.40,449.4,449.4,EUR,21,226.91,226.91,222.48999999999998,,,,T-501198,TL-002480,,,,,CAJ04,EMP015,1,1,Sofá Atlas XL,449.22,Activo
F004674,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-05-29 18:26:54,2025-05-29 18:26:54,S002,S002,TICKET,T-501199,T-501199,TL-002481,TL-002481,,C0089,C0089,1,PX1008,PX1008,0,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,1.0,1.0,28.82,28.82,,,,,€28.82,28.82,28.82,EUR,,,,,,,,T-501199,TL-002481,,,,,CAJ05,EMP067,1,1,,,
F004675,POS,ventas_pos.csv,POS,POS,VENTA,0,15/02/25 14:31,2025-02-15 14:31:00,S003,S003,TICKET,T-500666,T-500666,TL-001376,TL-001376,,,,0,P1063,P1063,1,Armario Brisa 160cm,Muebles,Armarios,1,1.0,1.0,"419,09",419.09,0,0.0,0.00 EUR,0.0,€419.09,419.09,419.09,EUR,21,318.23,318.23,100.85999999999996,,,,T-500666,TL-001376,,,,,CAJ06,EMP058,1,1,Armario Brisa 160cm,433.43,Activo
F004676,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-09-23 19:13:59,2025-09-23 19:13:59,S004,S004,TICKET,500678,500678,TL-001400,TL-001400,,C0022,C0022,1,P1085,P1085,1,Sofá Boreal Compact,Muebles,Sofás,1,1.0,1.0,1037.41,1037.41,0,0.0,0.00,0.0,1037.41,1037.41,1037.41,EUR,21,551.98,551.98,485.43000000000006,,,,500678,TL-001400,,,,,CAJ06,EMP029,1,1,Sofá Boreal Compact,1142.37,Descatalogado
F004677,POS,ventas_pos.csv,POS,POS,VENTA,0,30/06/25 13:33,2025-06-30 13:33:00,S002,S002,TICKET,T-500997,T-500997,TL-002035,TL-002035,,C0021,C0021,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,,,5,5.0,48.97,48.97,930.42,930.42,930.42,EUR,21,426.26,426.26,504.15999999999997,,,,T-500997,TL-002035,,,,,CAJ01,EMP054,1,1,Sofá Vintage XL,1014.73,Descatalogado
F004677,POS,ventas_pos.csv,POS,POS,VENTA,0,30/06/25 13:33,2025-06-30 13:33:00,S002,S002,TICKET,T-500997,T-500997,TL-002035,TL-002035,,C0021,C0021,1,P1030,P1030,1,Sofá Vintage XL,Muebles,Sofás,1,1.0,1.0,,,5,5.0,48.97,48.97,930.42,930.42,930.42,EUR,21,426.26,426.26,504.15999999999997,,,,T-500997,TL-002035,,,,,CAJ01,EMP054,1,1,Sofá Vintage XL (dup),1014.73,Descatalogado
F004678,POS,ventas_pos.csv,POS,POS,VENTA,0,10/06/25 03:58,2025-06-10 03:58:00,S001,S001,TICKET,T-501059,T-501059,TL-002176,TL-002176,,C0555,C0555,0,P1013,P1013,1,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,2,2.0,2.0,321.04,321.04,0,0.0,"0,00",0.0,"642,08",642.08,642.08,EUR,21,220.42,440.84,201.24000000000007,,,,T-501059,TL-002176,,,,,CAJ06,EMP015,1,1,"Lámparas techo Brisa ""Star""",313.25,Activo
F004679,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-05-03 05:18:41,2025-05-03 05:18:41,S004,S004,TICKET, T-500917,T-500917,TL-001879,TL-001879,,,,0,P1041,P1041,1,Vela Luna ★,Decoración,Velas,1,1.0,1.0,115.09,115.09,0,0.0,0.00,0.0,"115,09",115.09,115.09,EUR,21,51.47,51.47,63.620000000000005,,,, T-500917,TL-001879,,,,,CAJ07,EMP060,1,1,Vela Luna ★,120.85,Activo
F004680,POS,ventas_pos.csv,POS,POS,VENTA,0,10/07/25 20:47,2025-07-10 20:47:00,S005,S005,TICKET,T-501004,T-501004,TL-002051,TL-002051,,C0022,C0022,1,P1027,P1027,1,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,1.0,1.0,109.34,109.34,0,0.0,0.00,0.0,109.34,109.34,109.34,EUR,21,39.47,39.47,69.87,,,,T-501004,TL-002051,,,,,CAJ04,EMP027,1,1,Sábana Nórdico 140x200,103.97,Activo
F004681,POS,ventas_pos.csv,POS,POS,VENTA,0,04/10/25 04:28,2025-10-04 04:28:00,S003,S003,TICKET,T-500216,T-500216,TL-000426,TL-000426,,,,0,P1026,P1026,1,Cuadro Vintage ★,Decoración,Cuadros,1,1.0,1.0,90.14,90.14,25,25.0,,,67.60,67.6,67.6,EUR,21,33.86,33.86,33.739999999999995,,,,T-500216,TL-000426,,,,,CAJ01,EMP042,1,1,Cuadro Vintage ★,86.77,Activo
F004682,POS,ventas_pos.csv,POS,POS,VENTA,0,18/10/25 21:07,2025-10-18 21:07:00,S001,S001,TICKET,T-500820,T-500820,TL-001701,TL-001701,,C0038,C0038,1,P1062 ,P1062,1,Sábana Brisa Pack 4,Textil hogar,Sábanas,4,4.0,4.0,€212.73,212.73,15,15.0,127.64,127.64,"723,28",723.28,723.28,EUR,21,124.89,499.56,223.71999999999997,,,,T-500820,TL-001701,,,,,CAJ07,EMP068,1,1,Sábana Brisa Pack 4,200.87,Activo
F004683,POS,ventas_pos.csv,POS,POS,VENTA,0,10/12/25 01:20,2025-12-10 01:20:00,S003,S003,TICKET,T-500087,T-500087,TL-000174,TL-000174,,,,0,P1050,P1050,1,Cama Brisa Compact,Muebles,Camas,1,1.0,1.0,190.86,190.86,30,30.0,"57,26",57.26,€133.60,133.6,133.6,EUR,21,115.02,115.02,18.58,,,,T-500087,TL-000174,,,,,CAJ06,EMP073,1,1,Cama Brisa Compact,190.66,Activo
F004684,POS,ventas_pos.csv,POS,POS,VENTA,0,23/06/25 03:32,2025-06-23 03:32:00,S001,S001,TICKET,T-500892,T-500892,TL-001835,TL-001835,,C0047,C0047,1,P1090,P1090,1,Armario Sol XL,Muebles,Armarios,3,3.0,3.0,"1228,60",1228.6,0,0.0,0.00,0.0,3685.80,3685.8,3685.8,EUR,21,753.51,2260.5299999999997,1425.2700000000004,,,,T-500892,TL-001835,,,,,CAJ06,EMP047,1,1,Armario Sol XL,1207.99,Activo
F004685,POS,ventas_pos.csv,POS,POS,VENTA,0,06/05/25 10:06,2025-05-06 10:06:00,S002,S002,TICKET, T-501003,T-501003,TL-002050,TL-002050,,C0038,C0038,1,P1029,P1029,1,Figura Luna ★,Decoración,Figuras,2,2.0,2.0,47.81,47.81,0,0.0,€0.00,0.0,95.62,95.62,95.62,EUR,21,24.65,49.3,46.32000000000001,,,, T-501003,TL-002050,,,,,CAJ03,EMP018,1,1,Figura Luna ★,52.11,Activo
F004686,POS,ventas_pos.csv,POS,POS,VENTA,0,10/08/25 10:16,2025-08-10 10:16:00,S005,S005,TICKET,T-500301,T-500301,TL-000611,TL-000611,,,,0, P1004,P1004,1,Cama Sol 120cm,decoración,Camas,1,1.0,1.0,"1214,68",1214.68,0,0.0,0.00,0.0,1214.68,1214.68,1214.68,EUR,21,,,,,,,T-500301,TL-000611,,,,,CAJ05,EMP034,1,1,Cama Sol 120cm,1131.94,Activo
F004687,POS,ventas_pos.csv,POS,POS,VENTA,0,29/12/25 02:17,2025-12-29 02:17:00,S001,S001,TICKET,T-500803,T-500803,TL-001657,TL-001657,,,,0,P1028,P1028,1,Sábana Zen 90x200,Textil hogar,Sábanas,4,4.0,4.0,75.15,75.15,0,0.0,"0,00",0.0,300.60,300.6,300.6,EUR,21,27.17,108.68,191.92000000000002,,,,T-500803,TL-001657,,,,,CAJ06,EMP005,1,1,Sábana Zen 90x200,71.04,Descatalogado
F004688,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-02-22 05:46:15,2025-02-22 05:46:15,S002,S002,TICKET,T-501119,T-501119,TL-002306,TL-002306,,C0097,C0097,1,PX1095,PX1095,0,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,1.0,1.0,54.97,54.97,0,0.0,0.00,0.0,54.97,54.97,54.97,EUR,,,,,,,,T-501119,TL-002306,,,,,CAJ05,EMP058,1,1,,,
F004689,POS,ventas_pos.csv,POS,POS,VENTA,0,14/01/2025,2025-01-14 00:00:00,S002,S002,TICKET,T-501120,T-501120,TL-002308,TL-002308,, C0098,C0098,1,P1074,P1074,1,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,1.0,1.0,101.23,101.23,5,5.0,5.06,5.06,96.17,96.17,96.17,EUR,21,73.38,73.38,22.790000000000006,,,,T-501120,TL-002308,,,,,CAJ03,EMP001,1,1,Sábana Vintage Pack 4,98.89,Activo
F004690,POS,ventas_pos.csv,POS,POS,VENTA,0,5 de septiembre de 2025 06:00,2025-09-05 06:00:00,S004,S004,TICKET,T-501175,T-501175,TL-002426,TL-002426,,C0090,C0090,1,P1069,P1069,1,Sofá Zen 120cm,Muebles,Sofás,1,1.0,1.0,554.60,554.6,0,0.0,"0,00",0.0,€554.60,554.6,554.6,EUR,21,193.43,193.43,361.17,,,,T-501175,TL-002426,,,,,CAJ01,EMP076,1,1,Sofá Zen 120cm,522.47,Activo
F004691,POS,ventas_pos.csv,POS,POS,VENTA,0,29/07/25 09:40,2025-07-29 09:40:00,S005,S005,TICKET,T-500409 ,T-500409,TL-000837,TL-000837,,C0574,C0574,0,P1013,P1013,1,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,3,3.0,3.0,"299,57",299.57,0,0.0,0.00,0.0,898.71,898.71,898.71,EUR,21,220.42,661.26,237.45000000000005,,,,T-500409 ,TL-000837,,,,,CAJ08,EMP010,1,1,"Lámparas techo Brisa ""Star""",313.25,Activo
F004692,POS,ventas_pos.csv,POS,POS,VENTA,0,14/11/25 15:51,2025-11-14 15:51:00,S004,S004,TICKET,500972,500972,TL-001989,TL-001989,,C0003,C0003,1,P1063,P1063,1,Armario Brisa 160cm,Muebles,Armarios,1,1.0,1.0,€423.40,423.4,0,0.0,0.00,0.0,423.40,423.4,423.4,EUR,21,318.23,318.23,105.16999999999996,,,,500972,TL-001989,,,,,CAJ08,EMP003,1,1,Armario Brisa 160cm,433.43,Activo
F004693,POS,ventas_pos.csv,POS,POS,VENTA,0,22/07/25 08:55,2025-07-22 08:55:00,S002,S002,TICKET,T-501063,T-501063,TL-002190,TL-002190,,,,0,p1076,P1076,1,Cortina Eco 200x300,Textil hogar,Cortinas,3,3.0,3.0,220.09,220.09,,,"0,00",0.0,,660.27,660.27,EUR,21,77.52,232.56,427.71,,,,T-501063,TL-002190,,,,,CAJ05,EMP066,1,1,Cortina Eco 200x300,219.17,Descatalogado
F004694,POS,ventas_pos.csv,POS,POS,VENTA,0,28/08/25 02:17,2025-08-28 02:17:00,S005,S005,TICKET,T-500075,T-500075,TL-000152,TL-000152,,C0057,C0057,1,P1036,P1036,1,Cortina Aurora 90x200,Textil hogar,Cortinas,1,1.0,1.0,26.81,26.81,0,0.0,"0,00",0.0,"26,81",26.81,26.81,EUR,21,18.23,18.23,8.579999999999998,,,,T-500075,TL-000152,,,,,CAJ03,EMP013,1,1,Cortina Aurora 90x200,26.11,Activo
F004695,POS,ventas_pos.csv,POS,POS,VENTA,0,20/10/25 04:10,2025-10-20 04:10:00,S002,S002,TICKET,T-500182,T-500182,TL-000358,TL-000358,,,,0,P1075,P1075,1,Cuadro Luna ★,Decoración,Cuadros,2,2.0,2.0,"32,95",32.95,15,15.0,9.88,9.88,"56,02",56.02,56.02,EUR,21,15.75,31.5,24.520000000000003,,,,T-500182,TL-000358,,,,,CAJ07,EMP028,1,1,Cuadro Luna ★,32.66,Descatalogado
F004696,POS,ventas_pos.csv,POS,POS,VENTA,0,03/02/25 08:13,2025-02-03 08:13:00,S005,S005,TICKET,T-500179,T-500179,TL-000355,TL-000355,,C0059,C0059,1,P1051,P1051,1,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,1.0,1.0,21.83,21.83,0,0.0,0.00,0.0,21.83,21.83,21.83,EUR,21,12.4,12.4,9.429999999999998,,,,T-500179,TL-000355,,,,,CAJ01,EMP038,1,1,Alfombra Aurora Set 2 uds,23.53,Descatalogado
F004697,POS,ventas_pos.csv,POS,POS,VENTA,0,30/11/25 18:20,2025-11-30 18:20:00,S004,S004,TICKET,T-500495,T-500495,TL-001025,TL-001025,,,,0,P1084,P1084,1,Espejo Eco ★,Decoración,Espejos,1,1.0,1.0,0.00,0.0,10,10.0,0.00,0.0,"0,00",0.0,0.0,EUR,21,24.47,24.47,-24.47,,,,T-500495,TL-001025,,,,,CAJ05,EMP031,1,1,Espejo Eco ★,45.73,Activo
F004698,POS,ventas_pos.csv,POS,POS,VENTA,0,30/01/25 20:24,2025-01-30 20:24:00,S003,S003,TICKET,T-500411,T-500411,TL-000842,TL-000842,,C0224,C0224,0,P1065,P1065,1,Sofá Atlas 3 plazas,Muebles,Sofás,1,1.0,1.0,"1158,74",1158.74,0,0.0,"0,00",0.0,€1158.74,1158.74,1158.74,EUR,21,412.52,412.52,746.22,,,,T-500411,TL-000842,,,,,CAJ01,EMP011,1,1,Sofá Atlas 3 plazas,1087.01,Activo
F004699,POS,ventas_pos.csv,POS,POS,VENTA,0,24/04/25 06:30,2025-04-24 06:30:00,S001,S001,TICKET,T-500462,T-500462,TL-000951,TL-000951,,,,0,P1080,P1080,1,Espejo Boreal ★,Decoración,Espejos,1,1.0,1.0,211.37,211.37,0,0.0,"0,00",0.0,,211.37,211.37,EUR,21,95.67,95.67,115.7,,,,T-500462,TL-000951,,,,,CAJ07,EMP046,1,1,Espejo Boreal ★,202.14,Activo
F004700,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-11-25 18:17:52,2025-11-25 18:17:52,S005,S005,TICKET,501056,501056,TL-002170,TL-002170,,,,0,P1061,P1061,1,Sábana Minimal 200x300,Textil hogar,Sábanas,1,1.0,1.0,"206,01",206.01,,,"0,00",0.0,206.01,206.01,206.01,EUR,21,128.73,128.73,77.28,,,,501056,TL-002170,,,,,CAJ07,EMP007,1,1,Sábana Minimal 200x300,200.88,Activo
F004701,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-12-08 14:50:20,2025-12-08 14:50:20,S001,S001,TICKET,T-500038,T-500038,TL-000075,TL-000075,,C0011,C0011,1,P1017,P1017,1,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,4,4.0,4.0,64.72,64.72,0,0.0,"0,00",0.0,258.88,258.88,258.88,EUR,21,-12.5,-50.0,308.88,,,,T-500038,TL-000075,,,,,CAJ06,EMP042,1,1,"Lámparas techo Zen ""Star""",66.47,Activo
F004702,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-04-06 01:04:20,2025-04-06 01:04:20,S003,S003,TICKET,T-500845,T-500845,TL-001748,TL-001748,,C0021,C0021,1,P1004,P1004,1,Cama Sol 120cm,decoración,Camas,1,1.0,1.0,€1159.48,1159.48,0,0.0,€0.00,0.0,1159.48,1159.48,1159.48,EUR,21,,,,,,,T-500845,TL-001748,,,,,CAJ04,EMP056,1,1,Cama Sol 120cm,1131.94,Activo
F004703,POS,ventas_pos.csv,POS,POS,VENTA,0,28/06/25 17:44,2025-06-28 17:44:00,S002,S002,TICKET,T-500937,T-500937,TL-001921,TL-001921,,,,0,P1079,P1079,1,Cuadro Boreal ★,Decoración,Cuadros,1,1.0,1.0,"157,51",157.51,0,0.0,€0.00,0.0,157.51,157.51,157.51,EUR,21,78.83,78.83,78.67999999999999,,,,T-500937,TL-001921,,,,,CAJ04,EMP074,1,1,Cuadro Boreal ★,159.34,Activo
F004704,POS,ventas_pos.csv,POS,POS,VENTA,0,27/01/25 20:36,2025-01-27 20:36:00,S004,S004,TICKET,T-500175,T-500175,TL-000346,TL-000346,,C0082,C0082,1,P1043,P1043,1,Cama Sol 3 plazas,Muebles,Camas,1,1.0,1.0,"853,08",853.08,10,10.0,85.31 EUR,85.31,,767.77,767.77,EUR,21,315.71,315.71,452.06,,,,T-500175,TL-000346,,,,,CAJ04,EMP038,1,1,Cama Sol 3 plazas,871.01,Descatalogado
F004705,POS,ventas_pos.csv,POS,POS,VENTA,0,2025-01-21 21:27:04,2025-01-21 21:27:04,S001,S001,TICKET,T-500395,T-500395,TL-000802,TL-000802,,,,0,  P1057 ,P1057,1,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,1.0,1.0,124.84,124.84,,,0.00,0.0,"124,84",124.84,124.84,EUR,21,51.93,51.93,72.91,,,,T-500395,TL-000802,,,,,CAJ08,EMP007,1,1,"Lámparas pie Luna ""Star""",133.29,Descatalogado
F004706,POS,ventas_pos.csv,POS,POS,VENTA,0,23/12/25 04:20,2025-12-23 04:20:00,S004,S004,TICKET,T-500595,T-500595,TL-001250,TL-001250,,C0011,C0011,1, P1009 ,P1009,1,Cortina Vintage Pack 4,textil hogar,Cortinas,1,1.0,1.0,19.71,19.71,0,0.0,0.00,0.0,19.71,19.71,19.71,EUR,21,10.34,10.34,9.370000000000001,,,,T-500595,TL-001250,,,,,CAJ07,EMP033,1,1,Cortina Vintage Pack 4,21.75,Activo
F004707,POS,ventas_pos.csv,POS,POS,VENTA,0,01/11/25 18:36,2025-11-01 18:36:00,S001,S001,TICKET,T-500814,T-500814,TL-001689,TL-001689,,C0026,C0026,1, sku-1019 ,SKU-1019,1,Vela Aurora ★,Decoración,Velas,2,2.0,2.0,"48,49",48.49,15,15.0,"14,55",14.55,€82.43,82.43,82.43,EUR,21,23.98,47.96,34.470000000000006,,,,T-500814,TL-001689,,,,,CAJ07,EMP078,1,1,Vela Aurora ★,47.65,Descatalogado
F004708,POS,ventas_pos.csv,POS,POS,VENTA,0,10 de diciembre de 2025 05:52,2025-12-10 05:52:00,S004,S004,TICKET,T-501121,T-501121,TL-002310,TL-002310,,,,0, P1071 ,P1071,1,"Bombilla Aurora ""Star""",Iluminación,Bombillas,2,2.0,2.0,"128,24",128.24,0,0.0,€0.00,0.0,"256,48",256.48,256.48,EUR,21,81.49,162.98,93.50000000000003,,,,T-501121,TL-002310,,,,,CAJ03,EMP067,1,1,"Bombilla Aurora ""Star""",136.91,Descatalogado
