order_line_id,order_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,iva_pct
OL-0001707,O-202400581,P1039,Cuadro Nórdico ★,Decoración,Cuadros,1,226.24,,,226.24,21
OL-0001708,O-202400581,P1014,Cuadro Zen ★,Decoración,,1,68.74,30,"20,62",48.12,10
OL-0001709,O-202400582,P1084,Espejo Eco ★,Decoración,Espejos,1,45.36,,,45.36,10
OL-0001710,O-202400582,P1001,Cuadro Atlas ★,Decoración,Cuadros,2,€30.59,5,3.06,€58.12,10
OL-0001711,O-202400582,P1099,Figura Eco ★,Decoración,Figuras,1,"179,71",,,179.71,21
OL-0001712,O-202400582,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,€79.06,,,79.06,10
OL-0001713,O-202400583,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,204.52,,,204.52,10
OL-0001714,O-202400584,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,2,314.91,,,"629,82",10
OL-0001715,O-202400584,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,165.68,10,16.57,149.11,21
OL-0001716,O-202400585,,Producto desconocido,,,1,"622,57",,,622.57,21
OL-0001717,O-202400585,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,50.84,5,"2,54",48.30,21
OL-0001718,O-202400586,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,1,26.09,25,6.52,19.57,21
OL-0001719,O-202400586,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,400.12,15,60.02,340.10,10
OL-0001720,O-202400586,P1006,Cortina Élite 200x300,Textil hogar,Cortinas,1,€110.16,20,"22,03",€88.13,21
OL-0001721,O-202400586,P1039,Cuadro Nórdico ★,Decoración,Cuadros,2,213.46,20,"85,38",341.54,21
OL-0001722,O-202400586,P1053,"Aplique Nórdico ""Star""",Iluminación,,3,,0,0.00,"636,18",21
OL-0001723,O-202400587,P1054,Figura Minimal ★,Decoración,Figuras,2,111.77,20,€44.71,178.83,21
OL-0001724,O-202400587,P1004,Cama Sol 120cm,decoración,Camas,1,1069,,,"1069,25",21
OL-0001725,O-202400587,P1048,Mesa Minimal 160cm,Muebles,Mesas,2,438.68,,,877.36,21
OL-0001726,O-202400587,P1087,Jarrone Eco ★,Decoración,Jarrones,1,201.12,,,201.12,10
OL-0001727,O-202400588,P1050,Cama Brisa Compact,Muebles,Camas,1,185.97,,,185.97,21
OL-0001728,O-202400588,p10X1,,N/A,,1,54.56,0,0.00,54.56,21
OL-0001729,O-202400588,P1014,Cuadro Zen ★,Decoración,Cuadros,1,€65.31,5,3.27,62.04,10
OL-0001730,O-202400589,P1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,"0,00",,,0.00,21
OL-0001731,O-202400589,P1021,"Bombilla Brisa ""Star""",Iluminación,,3,311.01,,,"933,03",10
OL-0001732,O-202400589,P1001,Cuadro Atlas ★,Decoración,Cuadros,2,32.79,15,"9,84",55.74,21
OL-0001733,O-202400590,P1014,Cuadro Zen ★,Decoración,Cuadros,1,66.29,5,3.31,"62,98",21
OL-0001734,O-202400590,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,188.58,,,189,21
OL-0001735,O-202400590,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,101.55,25,25.39,76.16,21
OL-0001736,O-202400591,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,€164.56,20,32.91,"131,65",21
OL-0001737,O-202400591,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,"72,72",20,14.54,58.18,21
OL-0001738,O-202400591,P1033,Cojine Sol ★,Decoración,Cojines,2,230.39,20,92.16,368.62,21
OL-0001739,O-202400592,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,3,53.00,30,47.70,"111,30",21
OL-0001740,O-202400592,P1091,"Bombilla Eco ""Star""",Iluminación,,1,€358.03,30,107.41,"250,62",10
OL-0001741,O-202400592,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,32,10,"3,17",28.57,21
OL-0001742,O-202400593,P1022,Armario Aurora 120cm,Muebles,Armarios,1,797.72,,,797.72,21
OL-0001743,O-202400593,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,,20,38.89,155.57,21
OL-0001744,O-202400594,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,€637.23,25,159.31,477.92,21
OL-0001745,O-202400595,P1052,Cama Vintage 3 plazas,Muebles,Camas,2,690.70,30,414.42,966.98,21
OL-0001746,O-202400595,SKU-1019,Vela Aurora ★,Decoración,Velas,1,48,,,48.35,21
OL-0001747,O-202400595,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,187.80,0,0.00,187.80,21
OL-0001748,O-202400595,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,264.95,25,66.24,198.71,21
OL-0001749,O-202400595,P9999,Producto desconocido,,,3,€491.31,10,147.39,€1326.54,21
OL-0001750,O-202400596,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,690.44,25,172.61,517.83,21
OL-0001751,O-202400597,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,"218,47",10,21.85,€196.62,21
OL-0001752,O-202400597,P1055,Cuadro Luna ★,Decoración,Cuadros,1,"120,17",10,"12,02",108.15,10
OL-0001753,O-202400597, P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,94.68,30,28.40,66.28,10
OL-0001754,O-202400597,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,"132,27",,,€132.27,10
OL-0001755,O-202400598,p1033,Cojine Sol ★,Decoración,Cojines,1,253.64,10,"25,36",228.28,10
OL-0001756,O-202400598,P1059,Armario Minimal 120cm,Muebles,Armarios,1,694.16,10,69.42,"624,74",21
OL-0001757,O-202400599,P1042,Espejo Minimal ★,Decoración,Espejos,2,76.62,,,153.24,10
OL-0001758,O-202400599,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,214.19,5,10.71,203,10
OL-0001759,O-202400599,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,2,21.52,5,2.15,"40,89",21
OL-0001760,O-202400600,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,2,"193,70",25,96.85,290.55,21
OL-0001761,O-202400600,P1090,Armario Sol XL,Muebles,Armarios,1,,30,327.96,765.24,21
OL-0001762,O-202400600,P1099,Figura Eco ★,Decoración,Figuras,1,167,15,"25,03","141,82",10
OL-0001763,O-202400601,P1041,Vela Luna ★,Decoración,Velas,1,,30,37.88,"88,40",10
OL-0001764,O-202400601,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,292.06,,,292.06,21
OL-0001765,O-202400601,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,229,5,22.94,435.94,21
OL-0001766,O-202400601,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,31.79,,,€31.79,21
OL-0001767,O-202400601,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,374.73,25,93.68,€281.05,21
OL-0001768,O-202400601,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,2,€83.39,30,50.03,"116,75",21
OL-0001769,O-202400602,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,52.64,15,"7,90",44.74,21
OL-0001770,O-202400602,P1069,Sofá Zen 120cm,Muebles,Sofás,4,481.23,,,1924.92,21
OL-0001771,O-202400603,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,"196,81",,,196.81,21
OL-0001772,O-202400603,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,357.56,,,357.56,21
OL-0001773,O-202400604,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,187.31,,,187.31,21
OL-0001774,O-202400604,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,1,125.52,25,"31,38",94.14,10
OL-0001775,O-202400604,P1034,Jarrone Atlas ★,Decoración,Jarrones,2,309.17,,,618.34,10
OL-0001776,O-202400604,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,3,"358,72",15,161.42,914.74,21
OL-0001777,O-202400604,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,3,"121,08",,,363.24,21
OL-0001778,O-202400604,P1054,Figura Minimal ★,Decoración,,1,101.74,,,101.74,10
OL-0001779,O-202400605,,,,,1,"710,94",,,710.94,21
OL-0001780,O-202400605,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,3,135.35,15,€60.91,,10
OL-0001781,O-202400606,P1000,Sofá Aurora 160cm,Muebles,,2,224.09,10,44.82,403.36,21
OL-0001782,O-202400606,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,426.65,,,426.65,21
OL-0001783,O-202400607,P1090,Armario Sol XL,Muebles,Armarios,1,1225.45,30,367.63,857.82,21
OL-0001784,O-202400607,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,2,€74.37,,,149,21
OL-0001785,O-202400607,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,€56.52,5,2.83,53.69,21
OL-0001786,O-202400607,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,218.69,,,218.69,10
OL-0001787,O-202400608,P1078,Estantería Atlas 160cm,Muebles,Estanterías,1,692.38,0,0.00,692.38,21
OL-0001788,O-202400609, P1006,Cortina Élite 200x300,Textil hogar,Cortinas,1,116.12,15,17.42,98.70,21
OL-0001789,O-202400609,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,2,€173.37,10,34.67,312.07,21
OL-0001790,O-202400610,P1022,Armario Aurora 120cm,Muebles,Armarios,1,,10,€75.09,676,21
OL-0001791,O-202400611,P1048,Mesa Minimal 160cm,Muebles,Mesas,2,441.58,10,88.32,794.84,21
OL-0001792,O-202400612,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,2,307.88,20,123.15,492.61,10
OL-0001793,O-202400612,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,161.25,5,"8,06",€153.19,21
OL-0001794,O-202400612,P1099,Figura Eco ★,Decoración,Figuras,1,184.61,15,27.69,156.92,10
OL-0001795,O-202400612,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,203.79,30,61.14,142.65,21
OL-0001796,O-202400613,p1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,216.41,25,108.20,324.62,21
OL-0001797,O-202400613,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,289.81,,,"289,81",10
OL-0001798,O-202400613,P1097,Sofá Eco 120cm,Muebles,Sofás,1,693.44,,,693.44,21
OL-0001799,O-202400613,P1083,"Aplique Aurora ""Star""",Iluminación,,2,370.35,5,37.04,"703,66",21
OL-0001800,O-202400614,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,50.95,25,12.74,38.21,10
OL-0001801,O-202400614,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,"305,41",25,76.35,"229,06",21
OL-0001802,O-202400615,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,403.05,,,403.05,10
OL-0001803,O-202400615,P1092,Armario Sol Compact,Muebles,Armarios,1,574.37,15,86.16,488,21
OL-0001804,O-202400615,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,222.89,10,€22.29,"200,60",21
OL-0001805,O-202400616,P1050,Cama Brisa Compact,Muebles,Camas,1,"178,41",20,"35,68",€142.73,21
OL-0001806,O-202400617,P1033,Cojine Sol ★,Decoración,Cojines,1,,110,284,-25.80,21
OL-0001807,O-202400618,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,197.54,,,197.54,21
OL-0001808,O-202400618,P1030,Sofá Vintage XL,Muebles,Sofás,1,945.18,,,€945.18,21
OL-0001809,O-202400618,P1069,Sofá Zen 120cm,Muebles,Sofás,3,"517,53",,,1552.59,21
OL-0001810,O-202400618,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,80.47,15,12.07,68.40,21
OL-0001811,O-202400618,P1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,€0.00,,,0.00,21
OL-0001812,O-202400619,P1099,Figura Eco ★,Decoración,Figuras,2,168.55,,,337.10,10
OL-0001813,O-202400619,P1032,Figura Minimal ★,Decoración,Lamparas mesa,1,113,,,112.94,21
OL-0001814,O-202400620,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,1,212.96,0,€0.00,212.96,21
OL-0001815,O-202400620,p10X1,,,,1,1140.94,,,1140.94,21
OL-0001816,O-202400620,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,"271,57",15,41,€230.83,21
OL-0001817,O-202400620,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,130.02,,,130.02,21
OL-0001818,O-202400620,P106Z,,,,1,832.17,,,832.17,21
OL-0001819,O-202400621,P1092,Armario Sol Compact,Muebles,Armarios,1,"570,17",,,570.17,21
OL-0001820,O-202400621,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,2,,,,1028.54,21
OL-0001821,O-202400621,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,367.00,10,36.70,,21
OL-0001822,O-202400621,P1054,Figura Minimal ★,Decoración,Figuras,1,102.88,30,€30.86,72.02,10
OL-0001823,O-202400621,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,1,299.33,,,299.33,21
OL-0001824,O-202400622,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,297.60,30,89.28,"208,32",21
OL-0001825,O-202400622,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,"361,53",10,36.15,325.38,10
OL-0001826,O-202400622,P1041,Vela Luna ★,Decoración,Velas,3,"121,32",,,"363,96",21
OL-0001827,O-202400622,P1042,Espejo Minimal ★,Decoración,Espejos,1,€76.36,0,"0,00",€76.36,10
OL-0001828,O-202400622,P1082,Vela Vintage ★,Decoración,Velas,1,237.00,,,€237.00,21
OL-0001829,O-202400623,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,,,,183.08,21
OL-0001830,O-202400623,P1090,Armario Sol XL,Muebles,Armarios,1,"1183,33",20,€236.67,"946,66",21
OL-0001831,O-202400623,P1011,Vela Eco ★,Decoración,,2,"91,89",10,18.38,165.40,21
OL-0001832,O-202400624,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,205.56,15,30.83,"174,73",10
OL-0001833,O-202400624,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,2,"287,74",10,57.55,517.93,21
OL-0001834,O-202400624,P1014,Cuadro Zen ★,Decoración,Cuadros,2,63.08,,,€126.16,10
OL-0001835,O-202400625, P1092,Armario Sol Compact,Muebles,Armarios,1,"569,69",0,0.00,569.69,21
OL-0001836,O-202400625,P1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,0.00,15,€0.00,0.00,21
OL-0001837,O-202400625,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,"22,25",,,22.25,21
OL-0001838,O-202400625,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,53.49,5,2.67,50.82,10
OL-0001839,O-202400626,P1087,Jarrone Eco ★,Decoración,Jarrones,1,"192,10",0,0.00,192.10,21
OL-0001840,O-202400626,p1070,"Aplique Boreal ""Star""",Iluminación,,1,296.33,20,59.27,€237.06,21
OL-0001841,O-202400626,p10X1,Producto desconocido,N/A,,1,1066.63,,,1067,21
OL-0001842,O-202400627,P1064,Estantería Minimal 120cm,Muebles,Estanterías,3,419.14,,,1257.42,21
OL-0001843,O-202400627,P1059,Armario Minimal 120cm,Muebles,,2,797.69,25,"398,85",1196.53,21
OL-0001844,O-202400627,P1043,Cama Sol 3 plazas,Muebles,Camas,1,796.99,15,€119.55,€677.44,21
OL-0001845,O-202400627,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,2,€100.08,110,220.18,-20.02,21
OL-0001846,O-202400627,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,68.16,,,68,21
OL-0001847,O-202400627,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,169.52,0,0.00,€169.52,21
OL-0001848,O-202400628,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,1,"223,08",30,66.92,156.16,21
OL-0001849,O-202400628,P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,48.08,5,2.40,45.68,21
OL-0001850,O-202400628,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,,20,42.35,€169.38,21
OL-0001851,O-202400628,P1023,"Aplique Élite ""Star""",Iluminación,Apliques,2,135.89,,,€271.78,21
OL-0001852,O-202400628,P1092,Armario Sol Compact,Muebles,Armarios,1,"543,81",,,543.81,21
OL-0001853,O-202400628,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,104.23,,,"104,23",21
OL-0001854,O-202400629,P1081,"Bombilla Élite ""Star""",Iluminación,,1,392.73,20,78.55,"314,18",21
OL-0001855,O-202400629,P1022,Armario Aurora 120cm,Muebles,Armarios,1,745.97,,,745.97,21
OL-0001856,O-202400630,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,2,520,10,"103,91","935,19",21
OL-0001857,O-202400630,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,81.84,10,8.18,73.66,21
OL-0001858,O-202400630,P1041,Vela Luna ★,Decoración,Velas,1,110.28,10,11.03,€99.25,10
OL-0001859,O-202400631,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,2,215.92,20,86.37,"345,47",21
OL-0001860,O-202400631,P1040,Manta Boreal 140x200,Textil hogar,Mantas,2,30.90,30,"18,54",43.26,21
OL-0001861,O-202400632,P1050,Cama Brisa Compact,Muebles,Camas,1,177,,,"177,47",21
OL-0001862,O-202400632,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,2,314.77,5,31.48,598.06,10
OL-0001863,O-202400632,P1025,Figura Nórdico ★,Decoración,Figuras,1,€87.00,10,8.70,78,10
OL-0001864,O-202400633,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,2,181.35,30,108.81,€253.89,21
OL-0001865,O-202400633,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,"1087,96",,,€1087.96,21
OL-0001866,O-202400633,P1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,1,383.82,20,77,"307,06",10
OL-0001867,O-202400633,P1090,Armario Sol XL,Muebles,Armarios,1,1166.18,30,349.85,"816,33",21
OL-0001868,O-202400633,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,1,1088.70,5,"54,44",1034.26,21
OL-0001869,O-202400634,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,0,"194,81",15,0.00,0.00,21
OL-0001870,O-202400634,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,684.21,110,752.63,"-68,42",21
OL-0001871,O-202400634,P1058,Manta Nórdico 140x200,Textil hogar,Mantas,1,,,,62.97,21
OL-0001872,O-202400635,P1011,Vela Eco ★,Decoración,Velas,1,84.83,0,0.00,"84,83",21
OL-0001873,O-202400635,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,293.75,,,294,10
OL-0001874,O-202400635,P1090,Armario Sol XL,Muebles,Armarios,1,1264.87,,,1264.87,21
OL-0001875,O-202400635,P1099,Figura Eco ★,Decoración,Figuras,1,176.65,25,44.16,132.49,10
OL-0001876,O-202400635,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,201.76,,,201.76,21
OL-0001877,O-202400636,P1092,Armario Sol Compact,Muebles,,1,578.52,,,€578.52,21
OL-0001878,O-202400636,P1087,Jarrone Eco ★,Decoración,Jarrones,2,190,15,56.94,"322,68",21
OL-0001879,O-202400637,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,200.02,,,200,21
OL-0001880,O-202400637,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,1,€26.60,25,6.65,19.95,21
OL-0001881,O-202400637,P1045,Sofá Aurora 120cm,Muebles,Sofás,1,€178.55,,,€178.55,21
OL-0001882,O-202400637,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,€393.03,5,19.65,373,10
OL-0001883,O-202400638,P1023,"Aplique Élite ""Star""",Iluminación,,1,,0,0.00,"147,39",21
OL-0001884,O-202400638,P1043,Cama Sol 3 plazas,Muebles,Camas,1,"866,28",30,€259.88,,21
OL-0001885,O-202400638,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,2,373.34,30,€224.00,522.68,10
OL-0001886,O-202400639,P1096,Figura Vintage ★,Decoración,Figuras,1,€144.82,5,"7,24","137,58",10
OL-0001887,O-202400639,P1022,Armario Aurora 120cm,Muebles,Armarios,1,"750,86",,,750.86,21
OL-0001888,O-202400639,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,"207,43",30,"62,23",€145.20,21
OL-0001889,O-202400639,P1084,Espejo Eco ★,Decoración,Espejos,1,41.83,,,"41,83",21
OL-0001890,O-202400640,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,153.79,110,169.17,-15.38,21
OL-0001891,O-202400640,P1011,Vela Eco ★,Decoración,Velas,4,89.31,5,17.86,339.38,21
OL-0001892,O-202400640,P101Z,,,,3,664.67,25,498.50,"1495,51",21
OL-0001893,O-202400640,P1054,Figura Minimal ★,Decoración,Figuras,1,114.76,0,"0,00",114.76,10
OL-0001894,O-202400641,p10X1,,,,1,794.70,25,198.68,596.02,21
OL-0001895,O-202400641,P1070,"Aplique Boreal ""Star""",Iluminación,,1,€321.10,,,321.10,10
OL-0001896,O-202400642,P1033,Cojine Sol ★,Decoración,Cojines,1,227.68,,,227.68,10
OL-0001897,O-202400642,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,3,221.50,15,99.68,564.82,21
OL-0001898,O-202400642,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,"450,74",,,450.74,21
OL-0001899,O-202400642,P1084,Espejo Eco ★,Decoración,Espejos,1,44.62,,,44.62,21
OL-0001900,O-202400643,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,123.57,10,12.36,111.21,10
OL-0001901,O-202400643,P1017,"Lámparas techo Zen ""Star""",Iluminación,,1,63.85,110,70.24,"-6,39",21
OL-0001902,O-202400644,P1084,Espejo Eco ★,Decoración,,1,47.89,,,"47,89",21
OL-0001903,O-202400644,P1083,"Aplique Aurora ""Star""",Iluminación,,1,,25,91.72,275.18,21
OL-0001904,O-202400644,SKU-1019,Vela Aurora ★,Decoración,Velas,1,44.84,20,8.97,35.87,21
OL-0001905,O-202400644,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,310.41,,,310.41,10
OL-0001906,O-202400645,P1091,"Bombilla Eco ""Star""",Iluminación,Bombillas,0,,25,0.00,"0,00",10
OL-0001907,O-202400645,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,1,,5,"1,42",27.05,10
OL-0001908,O-202400645,P1063,Armario Brisa 160cm,Muebles,Armarios,1,€418.00,,,418.00,21
OL-0001909,O-202400645,P1017,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,1,69.63,30,€20.89,48.74,21
OL-0001910,O-202400645,P1070,"Aplique Boreal ""Star""",Iluminación,,1,"283,55",,,283.55,21
OL-0001911,O-202400646,P1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,50,15,8,42.77,10
OL-0001912,O-202400646,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,148.16,,,148.16,10
OL-0001913,O-202400646,P1055,Cuadro Luna ★,Decoración,Cuadros,1,114.24,,,114.24,21
OL-0001914,O-202400647,P1003,Espejo Atlas ★,Decoración,Espejos,1,243.64,30,73.09,170.55,21
OL-0001915,O-202400647,P1070,"Aplique Boreal ""Star""",Iluminación,,1,"302,19",0,0.00,302.19,10
OL-0001916,O-202400647,P1070,"Aplique Boreal ""Star""",Iluminación,,1,"319,73",10,31.97,287.76,10
OL-0001917,O-202400647,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,322.66,0,0.00,,21
OL-0001918,O-202400648,P1099,Figura Eco ★,Decoración,Figuras,3,176.73,,,530.19,10
OL-0001919,O-202400648,P1054,Figura Minimal ★,Decoración,Figuras,1,"103,20",20,20.64,82.56,21
OL-0001920,O-202400648,P1088,Espejo Élite ★,Decoración,Espejos,2,€135.42,15,40.63,230.21,21
OL-0001921,O-202400648,P1080,Espejo Boreal ★,Decoración,Espejos,1,187.75,20,38,€150.20,21
OL-0001922,O-202400649,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,2,105,,,209.06,21
OL-0001923,O-202400649,P1097,Sofá Eco 120cm,Muebles,Sofás,3,733.27,25,"549,95","1649,86",21
OL-0001924,O-202400649,P1011,Vela Eco ★,Decoración,Velas,1,"89,60",25,22.40,67.20,21
OL-0001925,O-202400649,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,89.26,15,13.39,75.87,10
OL-0001926,O-202400650,P1018,Cojine Minimal ★,Decoración,Cojines,1,170.27,,,"170,27",10
OL-0001927,O-202400650,P1084,Espejo Eco ★,Decoración,Espejos,2,46.88,15,14.06,"79,70",21
OL-0001928,O-202400650,P1070,"Aplique Boreal ""Star""",Iluminación,,2,285.93,10,"57,19",514.67,10
OL-0001929,O-202400650,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,414.15,30,124.24,289.91,21
OL-0001549,O-202400526,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,1,€229.18,10,€22.92,206.26,21
OL-0000867,O-202400296,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,21.67,0,0.00,21.67,21
OL-0000935,O-202400323,,Producto desconocido,N/A,,1,"845,48",,,845.13,21
OL-0000257,O-202400086,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,,25,28.32,84.96,21
OL-0001155,O-202400392,P1032,Figura Minimal ★,Decoración,Lamparas mesa,-1,"122,15",,,"-122,15",10
OL-0001140,O-202400388,P1006,Cortina Élite 200x300,Textil hogar,Cortinas,1,115.51,,,115.51,21
OL-0001075,O-202400370,p1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,280.35,30,84.11,196.24,21
OL-0001782,O-202400606,p1064,Estantería Minimal 120cm,Muebles,Estanterías,1,426.65,,,426.65,21
OL-0001102,O-202400377,p1036,Cortina Aurora 90x200,Textil hogar,,1,26.62,25,6.66,"19,96",21
